id,timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,flags,message_content
1120,2024-11-01 16:44:38,192.168.1.100,192.168.1.138,TCP,51893,80,113,ACK,Acknowledgment received. Continuing print job.
1121,2024-11-01 16:44:40,192.168.1.138,192.168.1.100,UDP,55610,161,173,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1122,2024-11-01 16:44:42,192.168.1.138,192.168.1.100,UDP,64991,53,61,,G-code: M104 S200 ; Set extruder temperature
1123,2024-11-01 16:44:43,192.168.1.138,192.168.1.100,UDP,58948,161,128,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1124,2024-11-01 16:44:44,192.168.1.138,192.168.1.100,UDP,56885,53,105,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1125,2024-11-01 16:44:45,192.168.1.138,192.168.1.100,UDP,56849,53,33,,G-code: M104 S200 ; Set extruder temperature
1126,2024-11-01 16:44:48,192.168.1.138,192.168.1.100,UDP,52285,53,197,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1127,2024-11-01 16:44:49,192.168.1.138,192.168.1.100,TCP,60670,80,76,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1128,2024-11-01 16:44:49,192.168.1.100,192.168.1.138,TCP,56144,80,190,RST,Warning: Connection terminated unexpectedly.
1129,2024-11-01 16:44:51,192.168.1.138,192.168.1.100,UDP,61248,123,56,,G-code: M104 S200 ; Set extruder temperature
1130,2024-11-01 16:44:53,192.168.1.138,192.168.1.100,UDP,61505,161,199,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1131,2024-11-01 16:44:54,192.168.1.138,192.168.1.100,TCP,65352,22,197,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1132,2024-11-01 16:44:56,192.168.1.100,192.168.1.138,TCP,62501,22,49,ACK,Acknowledgment received. Continuing print job.
1133,2024-11-01 16:44:57,192.168.1.138,192.168.1.100,TCP,62508,443,46,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1134,2024-11-01 16:45:00,192.168.1.138,192.168.1.100,UDP,57377,161,90,,G-code: M104 S200 ; Set extruder temperature
1135,2024-11-01 16:45:02,192.168.1.138,192.168.1.100,UDP,52431,161,179,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1136,2024-11-01 16:45:04,192.168.1.100,192.168.1.138,TCP,57467,22,36,ACK,Acknowledgment received. Continuing print job.
1137,2024-11-01 16:45:05,192.168.1.100,192.168.1.138,TCP,63875,443,32,RST,Warning: Connection terminated unexpectedly.
1138,2024-11-01 16:45:06,192.168.1.100,192.168.1.138,TCP,62402,80,80,FIN,Warning: Connection terminated unexpectedly.
1139,2024-11-01 16:45:08,192.168.1.138,192.168.1.100,UDP,55165,161,149,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1140,2024-11-01 16:45:09,192.168.1.100,192.168.1.138,TCP,55803,22,66,ACK,Acknowledgment received. Continuing print job.
1141,2024-11-01 16:45:10,192.168.1.100,192.168.1.138,TCP,53426,443,73,ACK,Acknowledgment received. Continuing print job.
1142,2024-11-01 16:45:12,192.168.1.138,192.168.1.100,TCP,57806,80,128,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1143,2024-11-01 16:45:13,192.168.1.100,192.168.1.138,TCP,58779,22,144,ACK,Acknowledgment received. Continuing print job.
1144,2024-11-01 16:45:14,192.168.1.138,192.168.1.100,UDP,57868,161,73,,G-code: M104 S200 ; Set extruder temperature
1145,2024-11-01 16:45:16,192.168.1.138,192.168.1.100,UDP,59182,161,159,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1146,2024-11-01 16:45:18,192.168.1.138,192.168.1.100,UDP,62685,53,141,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1147,2024-11-01 16:45:18,192.168.1.138,192.168.1.100,UDP,61046,123,124,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1148,2024-11-01 16:45:19,192.168.1.100,192.168.1.138,TCP,50959,22,189,ACK,Acknowledgment received. Continuing print job.
1149,2024-11-01 16:45:20,192.168.1.138,192.168.1.100,TCP,53172,22,129,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1150,2024-11-01 16:45:22,192.168.1.138,192.168.1.100,TCP,49487,22,179,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1151,2024-11-01 16:45:24,192.168.1.138,192.168.1.100,UDP,58747,123,129,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1152,2024-11-01 16:45:25,192.168.1.100,192.168.1.138,TCP,59901,22,191,RST,Warning: Connection terminated unexpectedly.
1153,2024-11-01 16:45:28,192.168.1.100,192.168.1.138,TCP,61009,22,184,RST,Warning: Connection terminated unexpectedly.
1154,2024-11-01 16:45:28,192.168.1.138,192.168.1.100,TCP,49699,22,85,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1155,2024-11-01 16:45:29,192.168.1.138,192.168.1.100,UDP,50826,123,76,,G-code: M104 S200 ; Set extruder temperature
1156,2024-11-01 16:45:31,192.168.1.138,192.168.1.100,TCP,54518,22,193,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1157,2024-11-01 16:45:34,192.168.1.138,192.168.1.100,UDP,59895,161,189,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1158,2024-11-01 16:45:34,192.168.1.138,192.168.1.100,TCP,56520,80,96,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1159,2024-11-01 16:45:35,192.168.1.138,192.168.1.100,UDP,57842,161,40,,G-code: M104 S200 ; Set extruder temperature
1160,2024-11-01 16:45:36,192.168.1.138,192.168.1.100,UDP,50950,123,127,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1161,2024-11-01 16:45:38,192.168.1.138,192.168.1.100,UDP,61551,123,49,,G-code: M104 S200 ; Set extruder temperature
1162,2024-11-01 16:45:40,192.168.1.138,192.168.1.100,TCP,64009,80,57,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1163,2024-11-01 16:45:41,192.168.1.138,192.168.1.100,TCP,49188,22,96,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1164,2024-11-01 16:45:42,192.168.1.138,192.168.1.100,UDP,53035,161,41,,G-code: M104 S200 ; Set extruder temperature
1165,2024-11-01 16:45:43,192.168.1.138,192.168.1.100,TCP,55717,80,82,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1166,2024-11-01 16:45:44,192.168.1.100,192.168.1.138,TCP,57072,22,76,FIN,Warning: Connection terminated unexpectedly.
1167,2024-11-01 16:45:45,192.168.1.138,192.168.1.100,TCP,61054,80,43,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1168,2024-11-01 16:45:46,192.168.1.100,192.168.1.138,TCP,57835,22,185,FIN,Warning: Connection terminated unexpectedly.
1169,2024-11-01 16:45:48,192.168.1.138,192.168.1.100,TCP,53168,80,58,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1170,2024-11-01 16:45:49,192.168.1.138,192.168.1.100,UDP,63357,53,124,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1171,2024-11-01 16:45:51,192.168.1.100,192.168.1.138,TCP,57358,80,191,FIN,Warning: Connection terminated unexpectedly.
1172,2024-11-01 16:45:52,192.168.1.100,192.168.1.138,TCP,64965,80,66,ACK,Acknowledgment received. Continuing print job.
1173,2024-11-01 16:45:54,192.168.1.138,192.168.1.100,UDP,50333,123,83,,G-code: M104 S200 ; Set extruder temperature
1174,2024-11-01 16:45:55,192.168.1.100,192.168.1.138,TCP,56900,80,36,RST,Warning: Connection terminated unexpectedly.
1175,2024-11-01 16:45:55,192.168.1.138,192.168.1.100,UDP,50794,161,57,,G-code: M104 S200 ; Set extruder temperature
1176,2024-11-01 16:45:56,192.168.1.138,192.168.1.100,UDP,51448,123,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1177,2024-11-01 16:45:57,192.168.1.100,192.168.1.138,TCP,58253,443,149,FIN,Warning: Connection terminated unexpectedly.
1178,2024-11-01 16:46:00,192.168.1.138,192.168.1.100,UDP,52799,123,47,,G-code: M104 S200 ; Set extruder temperature
1179,2024-11-01 16:46:00,192.168.1.138,192.168.1.100,UDP,65314,53,177,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1180,2024-11-01 16:46:01,192.168.1.100,192.168.1.138,TCP,61636,22,34,RST,Warning: Connection terminated unexpectedly.
1181,2024-11-04 14:56:33,192.168.1.100,192.168.1.138,TCP,65451,80,146,FIN,Warning: Connection terminated unexpectedly.
1182,2024-11-04 14:56:33,192.168.1.100,192.168.1.138,TCP,56503,22,115,FIN,Warning: Connection terminated unexpectedly.
1183,2024-11-04 14:56:35,192.168.1.138,192.168.1.100,UDP,54114,123,149,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1184,2024-11-04 14:56:36,192.168.1.100,192.168.1.138,TCP,56395,22,40,FIN,Warning: Connection terminated unexpectedly.
1185,2024-11-04 14:56:38,192.168.1.138,192.168.1.100,UDP,54048,123,49,,G-code: M104 S200 ; Set extruder temperature
1186,2024-11-04 14:56:39,192.168.1.138,192.168.1.100,TCP,50668,80,130,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1187,2024-11-04 14:56:41,192.168.1.100,192.168.1.138,TCP,56977,443,145,FIN,Warning: Connection terminated unexpectedly.
1188,2024-11-04 14:56:43,192.168.1.100,192.168.1.138,TCP,51527,443,111,ACK,Acknowledgment received. Continuing print job.
1189,2024-11-04 14:56:45,192.168.1.100,192.168.1.138,TCP,60538,22,117,ACK,Acknowledgment received. Continuing print job.
1190,2024-11-04 14:56:45,192.168.1.138,192.168.1.100,UDP,50464,123,44,,G-code: M104 S200 ; Set extruder temperature
1191,2024-11-04 14:56:46,192.168.1.100,192.168.1.138,TCP,64450,22,40,FIN,Warning: Connection terminated unexpectedly.
1192,2024-11-04 14:56:48,192.168.1.100,192.168.1.138,TCP,65359,443,101,RST,Warning: Connection terminated unexpectedly.
1193,2024-11-04 14:56:50,192.168.1.100,192.168.1.138,TCP,56533,443,68,ACK,Acknowledgment received. Continuing print job.
1194,2024-11-04 14:56:53,192.168.1.138,192.168.1.100,TCP,59097,443,83,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1195,2024-11-04 14:56:55,192.168.1.138,192.168.1.100,UDP,59726,161,52,,G-code: M104 S200 ; Set extruder temperature
1196,2024-11-04 14:56:56,192.168.1.100,192.168.1.138,TCP,60241,22,105,ACK,Acknowledgment received. Continuing print job.
1197,2024-11-04 14:56:56,192.168.1.138,192.168.1.100,UDP,55255,53,91,,G-code: M104 S200 ; Set extruder temperature
1198,2024-11-04 14:56:58,192.168.1.100,192.168.1.138,TCP,56009,443,140,FIN,Warning: Connection terminated unexpectedly.
1199,2024-11-04 14:57:00,192.168.1.138,192.168.1.100,UDP,53090,123,145,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1200,2024-11-04 14:57:00,192.168.1.138,192.168.1.100,TCP,62021,443,137,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1201,2024-11-04 14:57:02,192.168.1.100,192.168.1.138,TCP,57922,80,89,RST,Warning: Connection terminated unexpectedly.
1202,2024-11-04 14:57:03,192.168.1.138,192.168.1.100,TCP,55438,22,121,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1203,2024-11-04 14:57:05,192.168.1.100,192.168.1.138,TCP,53104,22,47,ACK,Acknowledgment received. Continuing print job.
1204,2024-11-04 14:57:07,192.168.1.138,192.168.1.100,UDP,58494,123,141,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1205,2024-11-04 14:57:08,192.168.1.100,192.168.1.138,TCP,58628,443,137,FIN,Warning: Connection terminated unexpectedly.
1206,2024-11-04 14:57:08,192.168.1.138,192.168.1.100,UDP,50112,161,130,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1207,2024-11-04 14:57:10,192.168.1.138,192.168.1.100,UDP,63582,161,63,,G-code: M104 S200 ; Set extruder temperature
1208,2024-11-04 14:57:13,192.168.1.100,192.168.1.138,TCP,64404,443,117,FIN,Warning: Connection terminated unexpectedly.
1209,2024-11-04 14:57:15,192.168.1.138,192.168.1.100,TCP,61635,22,65,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1210,2024-11-04 14:57:16,192.168.1.100,192.168.1.138,TCP,51281,80,140,FIN,Warning: Connection terminated unexpectedly.
1211,2024-11-04 14:57:18,192.168.1.100,192.168.1.138,TCP,53597,443,87,ACK,Acknowledgment received. Continuing print job.
1212,2024-11-04 14:57:21,192.168.1.100,192.168.1.138,TCP,52004,80,53,FIN,Warning: Connection terminated unexpectedly.
1213,2024-11-04 14:57:21,192.168.1.138,192.168.1.100,UDP,50680,53,76,,G-code: M104 S200 ; Set extruder temperature
1214,2024-11-04 14:57:23,192.168.1.138,192.168.1.100,UDP,59762,161,72,,G-code: M104 S200 ; Set extruder temperature
1215,2024-11-04 14:57:26,192.168.1.100,192.168.1.138,TCP,62980,443,137,ACK,Acknowledgment received. Continuing print job.
1216,2024-11-04 14:57:27,192.168.1.100,192.168.1.138,TCP,49340,443,133,ACK,Acknowledgment received. Continuing print job.
1217,2024-11-04 14:57:29,192.168.1.138,192.168.1.100,UDP,54305,123,130,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1218,2024-11-04 14:57:30,192.168.1.100,192.168.1.138,TCP,63645,443,136,FIN,Warning: Connection terminated unexpectedly.
1219,2024-11-04 14:57:31,192.168.1.100,192.168.1.138,TCP,64180,22,143,FIN,Warning: Connection terminated unexpectedly.
1220,2024-11-04 14:57:31,192.168.1.138,192.168.1.100,UDP,61700,123,46,,G-code: M104 S200 ; Set extruder temperature
1221,2024-11-04 14:57:32,192.168.1.138,192.168.1.100,UDP,50409,53,80,,G-code: M104 S200 ; Set extruder temperature
1222,2024-11-04 14:57:34,192.168.1.100,192.168.1.138,TCP,60175,22,116,RST,Warning: Connection terminated unexpectedly.
1223,2024-11-04 14:57:35,192.168.1.138,192.168.1.100,UDP,52701,161,142,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1224,2024-11-04 14:57:37,192.168.1.138,192.168.1.100,UDP,59542,123,47,,G-code: M104 S200 ; Set extruder temperature
1225,2024-11-04 14:57:38,192.168.1.138,192.168.1.100,UDP,54292,161,59,,G-code: M104 S200 ; Set extruder temperature
1226,2024-11-04 14:57:39,192.168.1.138,192.168.1.100,UDP,49271,123,60,,G-code: M104 S200 ; Set extruder temperature
1227,2024-11-04 14:57:41,192.168.1.138,192.168.1.100,UDP,56767,123,78,,G-code: M104 S200 ; Set extruder temperature
1228,2024-11-04 14:57:42,192.168.1.138,192.168.1.100,UDP,62696,53,78,,G-code: M104 S200 ; Set extruder temperature
1229,2024-11-04 14:57:43,192.168.1.138,192.168.1.100,UDP,49721,53,55,,G-code: M104 S200 ; Set extruder temperature
1230,2024-11-04 14:57:44,192.168.1.138,192.168.1.100,UDP,50782,123,95,,G-code: M104 S200 ; Set extruder temperature
1231,2024-11-04 14:57:46,192.168.1.138,192.168.1.100,UDP,63886,53,50,,G-code: M104 S200 ; Set extruder temperature
1232,2024-11-04 14:57:47,192.168.1.100,192.168.1.138,TCP,61810,443,134,RST,Warning: Connection terminated unexpectedly.
1233,2024-11-04 14:57:48,192.168.1.138,192.168.1.100,TCP,59232,22,50,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1234,2024-11-04 14:57:49,192.168.1.138,192.168.1.100,UDP,55269,161,123,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1235,2024-11-04 14:57:50,192.168.1.138,192.168.1.100,UDP,53203,123,129,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1236,2024-11-04 14:57:51,192.168.1.138,192.168.1.100,UDP,49671,53,81,,G-code: M104 S200 ; Set extruder temperature
1237,2024-11-04 14:57:52,192.168.1.138,192.168.1.100,TCP,55608,80,139,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1238,2024-11-04 14:57:53,192.168.1.100,192.168.1.138,TCP,55298,443,132,FIN,Warning: Connection terminated unexpectedly.
1239,2024-11-04 14:57:54,192.168.1.100,192.168.1.138,TCP,61028,22,129,RST,Warning: Connection terminated unexpectedly.
1240,2024-11-04 14:57:55,192.168.1.138,192.168.1.100,UDP,56570,161,55,,G-code: M104 S200 ; Set extruder temperature
1241,2024-11-04 14:57:56,192.168.1.138,192.168.1.100,UDP,53645,161,46,,G-code: M104 S200 ; Set extruder temperature
1242,2024-11-04 14:57:58,192.168.1.138,192.168.1.100,TCP,63975,22,45,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1243,2024-11-04 14:57:59,192.168.1.138,192.168.1.100,UDP,58195,53,58,,G-code: M104 S200 ; Set extruder temperature
1244,2024-11-04 14:58:01,192.168.1.138,192.168.1.100,UDP,53232,53,126,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1245,2024-11-04 14:58:03,192.168.1.138,192.168.1.100,TCP,58710,80,107,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1246,2024-11-04 14:58:05,192.168.1.138,192.168.1.100,UDP,55369,161,52,,G-code: M104 S200 ; Set extruder temperature
1247,2024-11-04 14:58:07,192.168.1.138,192.168.1.100,UDP,49771,53,116,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1248,2024-11-04 14:58:09,192.168.1.138,192.168.1.100,UDP,64023,123,143,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1249,2024-11-04 14:58:11,192.168.1.138,192.168.1.100,UDP,58624,161,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1250,2024-11-04 14:58:12,192.168.1.138,192.168.1.100,UDP,51850,53,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1251,2024-11-04 14:58:13,192.168.1.138,192.168.1.100,UDP,64845,123,46,,G-code: M104 S200 ; Set extruder temperature
1252,2024-11-04 14:58:16,192.168.1.138,192.168.1.100,TCP,58184,22,89,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1253,2024-11-04 14:58:16,192.168.1.100,192.168.1.138,TCP,63615,22,137,ACK,Acknowledgment received. Continuing print job.
1254,2024-11-04 14:58:19,192.168.1.100,192.168.1.138,TCP,52894,80,87,FIN,Warning: Connection terminated unexpectedly.
1255,2024-11-04 14:58:19,192.168.1.138,192.168.1.100,UDP,63841,53,147,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1256,2024-11-04 14:58:20,192.168.1.138,192.168.1.100,UDP,64027,53,96,,G-code: M104 S200 ; Set extruder temperature
1257,2024-11-04 14:58:21,192.168.1.138,192.168.1.100,UDP,54146,123,80,,G-code: M104 S200 ; Set extruder temperature
1258,2024-11-04 14:58:23,192.168.1.100,192.168.1.138,TCP,49622,22,44,ACK,Acknowledgment received. Continuing print job.
1259,2024-11-04 14:58:23,192.168.1.138,192.168.1.100,UDP,63862,53,147,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1260,2024-11-04 14:58:24,192.168.1.100,192.168.1.138,TCP,61041,22,99,FIN,Warning: Connection terminated unexpectedly.
1261,2024-11-04 14:58:26,192.168.1.138,192.168.1.100,TCP,57809,80,121,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1262,2024-11-04 14:58:28,192.168.1.100,192.168.1.138,TCP,61760,22,77,ACK,Acknowledgment received. Continuing print job.
1263,2024-11-04 14:58:29,192.168.1.138,192.168.1.100,UDP,64992,161,132,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1264,2024-11-04 14:58:30,192.168.1.100,192.168.1.138,TCP,53439,443,90,FIN,Warning: Connection terminated unexpectedly.
1265,2024-11-04 14:58:31,192.168.1.100,192.168.1.138,TCP,63049,22,133,FIN,Warning: Connection terminated unexpectedly.
1266,2024-11-04 14:58:33,192.168.1.100,192.168.1.138,TCP,65358,22,118,RST,Warning: Connection terminated unexpectedly.
1267,2024-11-04 14:58:34,192.168.1.138,192.168.1.100,UDP,54246,53,75,,G-code: M104 S200 ; Set extruder temperature
1268,2024-11-04 14:58:35,192.168.1.138,192.168.1.100,TCP,60010,80,73,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1269,2024-11-04 14:58:38,192.168.1.138,192.168.1.100,TCP,52000,22,140,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1270,2024-11-04 14:58:39,192.168.1.138,192.168.1.100,UDP,62818,161,147,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1271,2024-11-04 14:58:40,192.168.1.100,192.168.1.138,TCP,57493,443,69,ACK,Acknowledgment received. Continuing print job.
1272,2024-11-04 14:58:41,192.168.1.100,192.168.1.138,TCP,54008,80,72,FIN,Warning: Connection terminated unexpectedly.
1273,2024-11-04 14:58:42,192.168.1.138,192.168.1.100,UDP,49201,123,149,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1274,2024-11-04 14:58:43,192.168.1.138,192.168.1.100,UDP,57184,123,102,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1275,2024-11-04 14:58:44,192.168.1.138,192.168.1.100,UDP,58682,161,81,,G-code: M104 S200 ; Set extruder temperature
1276,2024-11-04 14:58:46,192.168.1.138,192.168.1.100,UDP,53219,123,49,,G-code: M104 S200 ; Set extruder temperature
1277,2024-11-04 14:58:48,192.168.1.138,192.168.1.100,TCP,59440,80,110,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1278,2024-11-04 14:58:50,192.168.1.138,192.168.1.100,UDP,63067,123,47,,G-code: M104 S200 ; Set extruder temperature
1279,2024-11-04 14:58:51,192.168.1.138,192.168.1.100,UDP,53280,53,97,,G-code: M104 S200 ; Set extruder temperature
1280,2024-11-04 14:58:53,192.168.1.138,192.168.1.100,UDP,57869,161,102,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1281,2024-11-04 14:58:54,192.168.1.138,192.168.1.100,TCP,51618,80,142,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1282,2024-11-04 14:58:55,192.168.1.138,192.168.1.100,UDP,58577,123,86,,G-code: M104 S200 ; Set extruder temperature
1283,2024-11-04 14:58:56,192.168.1.138,192.168.1.100,UDP,51334,161,142,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1284,2024-11-04 14:58:57,192.168.1.100,192.168.1.138,TCP,64873,80,43,RST,Warning: Connection terminated unexpectedly.
1285,2024-11-04 14:58:59,192.168.1.138,192.168.1.100,UDP,50624,123,71,,G-code: M104 S200 ; Set extruder temperature
1286,2024-11-04 14:59:01,192.168.1.138,192.168.1.100,TCP,63001,22,89,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1287,2024-11-04 14:59:02,192.168.1.100,192.168.1.138,TCP,57296,80,102,ACK,Acknowledgment received. Continuing print job.
1288,2024-11-04 14:59:04,192.168.1.138,192.168.1.100,TCP,49722,443,145,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1289,2024-11-04 14:59:06,192.168.1.100,192.168.1.138,TCP,53244,22,88,RST,Warning: Connection terminated unexpectedly.
1290,2024-11-04 14:59:07,192.168.1.100,192.168.1.138,TCP,54545,443,41,FIN,Warning: Connection terminated unexpectedly.
1291,2024-11-04 14:59:09,192.168.1.138,192.168.1.100,TCP,63333,80,89,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1292,2024-11-04 14:59:09,192.168.1.100,192.168.1.138,TCP,61018,80,46,RST,Warning: Connection terminated unexpectedly.
1293,2024-11-04 14:59:10,192.168.1.138,192.168.1.100,TCP,60509,22,138,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1294,2024-11-04 14:59:12,192.168.1.138,192.168.1.100,UDP,50351,123,122,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1295,2024-11-04 14:59:15,192.168.1.138,192.168.1.100,UDP,55169,161,117,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1296,2024-11-04 14:59:15,192.168.1.138,192.168.1.100,UDP,58558,53,102,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1297,2024-11-04 14:59:17,192.168.1.138,192.168.1.100,TCP,59237,22,140,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1298,2024-11-04 14:59:17,192.168.1.100,192.168.1.138,TCP,56684,22,63,FIN,Warning: Connection terminated unexpectedly.
1299,2024-11-04 14:59:18,192.168.1.100,192.168.1.138,TCP,51686,22,58,FIN,Warning: Connection terminated unexpectedly.
1300,2024-11-04 14:59:19,192.168.1.138,192.168.1.100,UDP,60640,123,49,,G-code: M104 S200 ; Set extruder temperature
1301,2024-11-04 14:59:20,192.168.1.138,192.168.1.100,UDP,53891,53,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1302,2024-11-04 14:59:21,192.168.1.138,192.168.1.100,TCP,50015,80,135,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1303,2024-11-04 14:59:22,192.168.1.138,192.168.1.100,UDP,50661,161,60,,G-code: M104 S200 ; Set extruder temperature
1304,2024-11-04 14:59:23,192.168.1.138,192.168.1.100,UDP,63963,161,99,,G-code: M104 S200 ; Set extruder temperature
1305,2024-11-04 14:59:24,192.168.1.138,192.168.1.100,UDP,49160,53,131,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1306,2024-11-04 14:59:25,192.168.1.100,192.168.1.138,TCP,61784,22,136,FIN,Warning: Connection terminated unexpectedly.
1307,2024-11-04 14:59:26,192.168.1.138,192.168.1.100,TCP,64487,443,53,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated)
1308,2024-11-04 14:59:28,192.168.1.138,192.168.1.100,UDP,54329,161,43,,G-code: M104 S200 ; Set extruder temperature
1309,2024-11-04 14:59:30,192.168.1.138,192.168.1.100,UDP,50013,53,96,,G-code: M104 S200 ; Set extruder temperature
1310,2024-11-04 14:59:31,192.168.1.138,192.168.1.100,TCP,51773,80,127,SYN,G-code: G28 ; Home all axes (Handshake initiated)
1311,2024-11-04 14:59:34,192.168.1.138,192.168.1.100,UDP,61168,53,102,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1312,2024-11-04 14:59:34,192.168.1.100,192.168.1.138,TCP,58068,22,75,FIN,Warning: Connection terminated unexpectedly.
1313,2024-11-04 14:59:36,192.168.1.100,192.168.1.138,TCP,60575,80,121,FIN,Warning: Connection terminated unexpectedly.
1314,2024-11-04 14:59:37,192.168.1.100,192.168.1.138,TCP,57897,22,116,RST,Warning: Connection terminated unexpectedly.
1315,2024-11-04 14:59:38,192.168.1.138,192.168.1.100,UDP,50958,161,88,,G-code: M104 S200 ; Set extruder temperature
1316,2024-11-04 14:59:40,192.168.1.138,192.168.1.100,UDP,54087,123,71,,G-code: M104 S200 ; Set extruder temperature
1317,2024-11-04 14:59:41,192.168.1.138,192.168.1.100,UDP,49849,123,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1318,2024-11-04 14:59:44,192.168.1.138,192.168.1.100,UDP,50659,161,128,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received)
1319,2024-11-04 14:59:46,192.168.1.100,192.168.1.138,TCP,64312,22,87,RST,Warning: Connection terminated unexpectedly.
